,time,A,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,ANSS,AVGO,BR,CDAY,CDNS,CIEN,CRM,CSCO,CTSH,ENPH,EPAM,FAST,FDS,FFIV,FI,FICO,FIS,FLT,FTNT,GEN,GLW,GPN,INTC,INTU,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LHX,LRCX,MA,MCHP,MPWR,MSFT,MSI,MU,NOW,NVDA,NXPI,ON,ORCL,PANW,PAYC,PAYX,PTC,PYPL,QCOM,QRVO,SWKS,TER,TRMB,TXN,TYL,Ticker,V,ZBRA
1344,11/20/2020,110.89,243.44,462.92,134.88,171.27,254.89,76.72,84.64,67.125,318.26,383.33,144.92,96.18,112.79,42.1,258.04,40.97,75.9,129.59,341.01,47.3,321.55,161.11,113.07,482.79,144.17,253.93,23.624,18.27,36.3,190.7,45.39,347.69,152.56,37.43,160.17,21.63,116.17,242.57,100.37,191.5,433.64,323.0,65.49,315.73,210.39,167.3,61.4,518.06,130.8775,150.57,27.44,55.7,97.3366666666667,392.71,90.64,101.14,192.67,146.03,147.39,140.39,106.33,58.31,156.82,414.47,,203.88,354.99
1345,11/20/2023,113.98,330.9,612.7,183.82,231.71,219.7,152.57,121.53,215.34,302.44,995.71,183.71,69.83,270.25,44.97,225.13,48.27,69.8,98.5,260.31,60.92,456.0,164.21,124.08,1051.45,54.8,235.3,51.91,20.79,28.29,113.37,44.74,564.5,424.58,132.42,153.67,26.92,134.92,557.75,105.92,186.48,719.15,404.4,84.71,551.2,377.44,319.43,78.62,666.92,504.09,203.34,70.68,116.92,260.57,182.44,118.77,155.54,56.99,129.51,95.14,94.74,93.08,43.93,155.54,411.99,,249.97,220.54
1346,11/21/2018,67.72,156.98,225.98,89.68,141.08,135.04,35.19,18.73,54.755,152.01,230,100.2,36.34,43.06,30.92,123.59,44.89,68.67,5.08,120.52,28.365,227.98,168.62,76.84,179.37,103.35,188.11,13.708,21.52,30.71,103.87,47.03,198.4,146.01,24.36,136.19,27.56,57.33,94.74,63.04,144.79,144.52,187.66,36.5,123.58,103.11,124.11,36.38,159.14,36.1775,83.14,18.58,48.62,55.6466666666667,120.04,67.33,84.72,79.12,55.27,63.58,70.32,35.81,36.06,96.13,184.91,,134.42,164.34
1347,11/21/2019,78.3,196.78,298.8,108.78,169.86,165.05,56.44,39.52,48,246.38,315.25,121.35,57.57,67.19,36.54,162.88,44.84,63.4,18.82,205.51,35.14,257.89,142.6,114.08,355.36,136.47,295.27,20.604,24.57,28.55,178.39,58.22,271.15,158.06,38.76,148.86,25.32,105.75,161.59,90.05,199.06,263.9,284.45,45.5,158.46,149.48,165.06,45.55,279.12,52.545,114.26,20.77,56.23,82.2466666666667,261.46,84.96,75.08,102.55,85.11,100.9,96.41,61.78,39.34,116.1,286.9,,179.89,242.62
1348,11/21/2022,145.14,287.02,321.49,159.24,257.6,206.5,105.14,72.46,134.61,241.28,517.44,147.1,63.91,161.86,44.34,144.85,47.62,58.2,308.1,335.35,52.05,446.61,152.79,99.38,581.49,61.56,188.87,52.32,23.05,33.66,96.11,28.94,375.0,338.27,69.22,188.81,31.87,172.13,372.11,107.68,225.35,450.15,338.25,72.25,368.28,242.05,262.38,57.16,387.38,153.17,168.85,71.15,79.82,170.62,315.14,121.55,123.21,80.63,120.2,94.83,92.08,91.1,57.01,172.4,321.82,,206.32,257.0
1349,11/21/2023,123.92,330.26,610.99,181.25,231.21,217.67,149.25,119.16,215.32,299.55,981.2,185.25,68.44,270.39,45.52,224.32,47.8,70.25,98.32,258,60.7,457.41,165.94,125.09,1054.9,53.9,232.58,52.58,21.07,28.11,112.05,43.64,562.18,427.79,130.97,152.92,26.87,134.56,550.69,105.67,188.56,707.37,408.95,82.51,538.09,373.07,319.99,76.71,668.4,499.44,200.44,68.39,116.08,264.03,178.12,118.36,156.04,55.4,127.02,93.13,93.68,91.76,43.25,153.43,411.04,,252.23,222.41
1350,11/22/2019,79.12,196.66,299.3,110.65,169.65,167.01,55.94,39.15,48.6225,246.38,314.92,121.2,58.37,67.19,36.96,162.81,44.85,63.19,19.37,205.15,35.71,260.16,142.84,113.92,355.69,135.46,295.18,20.762,24.52,29.02,178.65,57.61,259.81,157.0,38.64,149.45,25.46,103.66,158.49,88.5,198.64,261.98,282.57,45.83,157.98,149.59,165.85,45.87,279.98,52.7225,115.22,20.81,56.39,82.29,263.31,84.64,75.14,101.77,84.89,101.72,97.84,61.96,39.37,117.01,287.11,,179.47,243.57
1351,11/22/2021,162.78,363.3,673.57,185.5,236.82,310.48,147.55,152.52,128.16,396.98,553.28,174.07,111.51,184.51,60.37,296.84,54.6,81.39,261.12,614.16,61.04,455.78,228.68,95.71,354.18,107.88,223.94,66.16,24.74,38.71,123.53,49.83,661.63,321.83,62.25,153.18,32.4,191.94,407.9,93.39,222.13,646.7,321.3,82.69,557.86,339.83,255.62,83.86,656.38,319.56,221.87,61.71,94.61,179.986666666667,452.71,124.38,115.93,189.48,181.4,151.25,156.53,149.38,86.92,192.5,539.99,,195.58,602.97
1352,11/22/2022,156.86,292.89,330.88,168.43,261.97,208.9,107.04,75.25,136.04,244.03,530.05,148.36,65.39,165.2,43.73,149.25,48.38,59.23,320.44,341.29,52.39,451.86,157.11,100.99,577.9,65.19,191.4,52.28,23.11,33.98,99.18,29.82,392.23,342.76,70.77,188.94,32.24,174.28,382.18,107.47,225.32,455.62,344.96,75.18,374.02,245.03,265.06,58.62,400.28,160.38,173.41,73.74,82.12,171.67,319.38,122.78,124.96,79.91,123.65,96.93,94.18,92.93,57.78,177.22,326.93,,210.33,261.05
1353,11/22/2023,123.99,333.13,619.72,182.67,231.15,202.66,149.48,122.51,217.69,298.52,972,186.7,67.81,270.35,45.74,223.84,48.08,70.88,100.2,255,60.87,457.76,167.07,125.45,1065.17,54.43,233.67,52.97,21.19,28.16,112.38,43.67,564.23,428.34,130.5,153.09,27.04,135.72,554.17,106.32,187.83,717.46,410.33,82.46,546.07,377.85,319.52,77.1,669.66,487.16,199.58,68.56,116.24,263.14,177.5,118.95,154.35,56.34,127.5,93.35,94.27,92.44,43.68,153.93,411.87,,253.72,225.86
1354,11/23/2018,68.21,156.93,225.56,88.64,140.89,132.69,35.05,19.38,54.81,150.44,229.9,98.95,37.04,42.61,31.08,122.03,44.54,67.98,5.21,120.37,27.93,228.33,168.12,76.87,179.8,103.26,184.11,13.592,21.7,31.17,103.13,46.54,197.05,146.13,24.64,135.76,27.52,56.58,94.31,62.9,145.17,143.94,182.6,37.165,124.33,103.07,124.35,36.4,160.63,36.25,82.61,18.67,48.7,55.4666666666667,119.15,67.26,83.92,77.95,55.25,64.33,70.6,35.86,36.39,95.1,186.18,,132.87,165.0
1355,11/23/2020,112.21,246.2,460.61,137.07,172.06,257.25,80.5,85.31,67.115,313.42,387,147.58,96.44,111.25,43.36,257.64,41.64,77.2,134.43,335.69,47.91,318.88,162.2,112.1,486.17,145.32,254.66,23.416,18.29,36.63,192.15,46.06,343.33,152.61,38.38,159.99,21.91,117.15,250.24,102.38,194.1,448.74,332.04,65.81,318.9,210.11,169.38,64.18,522.11,131.4,155.91,28.41,56.08,98.68,402.49,91.97,103.19,200.82,143.82,149.2,138.03,108.32,58.96,157.42,413.52,,208.16,362.69
1356,11/23/2021,154.78,360.7,665.16,182.45,236.14,304,148.92,149.92,126.51,392.21,555.12,173.06,110.33,181.58,60.29,291.42,55.3,80.76,250.5,602.94,60.93,465.01,230.95,96.11,349.93,108.66,226.18,65.496,24.75,39.43,125.05,49.1,670.63,324.0,61.84,153.04,32.33,195.29,411.98,93.29,221.51,661.32,329.0,83.31,545.84,337.68,257.11,85.41,636.91,317.46,219.12,61.54,92.94,177.673333333333,448.37,125.47,109.72,188.05,180.94,152.59,156.8,149.1,85.83,192.64,517.72,,198.49,598.74
1357,11/23/2022,155.35,294.53,335.78,169.2,262.58,197.07,107.67,76.4,137.19,246.96,533.64,148.43,66.88,167.51,44.05,152.24,48.57,60.03,315.78,348.86,52.41,453.74,155.73,102.08,579.29,65.93,189.83,53.35,23.03,33.92,100.17,29.67,395.85,343.27,70.45,190.06,31.73,176.04,385.63,107.53,226.43,461.4,348.64,76.62,375.69,247.58,266.0,58.93,409.37,165.19,175.2,74.0,82.56,173.1,327.21,123.16,124.18,80.75,125.15,97.58,94.99,94.03,58.71,178.98,333.04,,211.73,270.66
1358,11/24/2020,114.68,250,462.7,136.89,175.27,258.97,82.95,85.07,68.0775,320.12,392.23,146.94,94.91,110.74,43.99,260.84,42.61,78.75,136.02,315.46,48.94,319.88,164.84,114.88,480.02,148.92,267.06,23.718,18.22,37.5,198.83,47.01,345.2,154.68,39.33,157.13,22.29,118.12,250.17,102.57,195.83,446.44,342.39,66.78,304.69,213.86,171.87,63.95,514.69,129.5775,158.47,28.61,57.57,99.0566666666667,400.48,93.73,103.91,206.0,145.93,151.75,138.85,108.99,60.59,159.35,410.85,,209.68,373.47
1359,11/24/2021,152.97,362.37,668.32,182.47,234.37,256.9,149.01,157.8,127.78,390.05,558.73,173.13,112.63,183.47,61.29,289.17,55.54,80.74,255.1,620.27,60.89,469.07,232.07,99.31,353.37,109.86,228.27,66.648,25.2,39.04,124.56,49.76,684.0,326.11,61.96,152.81,32.42,199.66,413.3,93.1,218.74,660.79,340.0,83.91,552.58,337.91,261.29,86.21,649.31,326.74,221.03,62.37,93.58,183.24,452.3,125.08,110.0,188.71,180.71,152.62,157.04,150.83,86.23,193.6,514.53,,203.25,598.02
1360,11/24/2023,126.62,334.04,619.43,183.05,230.66,203.42,150.34,122.31,218.39,297.9,978.87,186.59,67.22,270.61,46.05,224.38,48.36,71.17,100.22,255.47,60.96,460.11,168.09,125.8,1069.54,55.5,234.01,53.43,21.27,28.2,112.63,43.96,564.07,426.85,131.17,153.8,27.33,136.04,555.64,106.76,191.01,717.5,412.5,83.26,549.44,377.43,320.84,76.87,673.9,477.76,200.12,69.28,116.25,266.08,178.49,118.5,154.92,55.76,127.75,93.39,94.9,92.49,44.14,153.59,410.12,,254.3,228.92
1361,11/25/2019,80.26,198.36,305.28,112.93,170.2,168.88,58.28,39.79,49.4775,249.42,319.62,121.47,59.64,68.17,37.31,161.71,45.45,63.36,21.15,212.74,36.07,260.89,145.88,114.74,365.32,136.88,299.52,21.028,24.91,29.24,179.65,58.81,257.07,160.14,39.28,150.57,25.86,106.3,163.35,90.03,196.49,269.01,287.61,46.81,164.11,151.23,165.72,47.52,279.75,55.3025,117.08,21.72,56.56,83.4266666666667,267.24,84.86,74.65,104.45,85.29,104.31,100.82,63.59,39.99,119.01,289.33,,180.97,248.94
1362,11/25/2020,114.35,249.33,470.08,135.95,174.08,271.24,81.14,86.71,67.6375,322.87,390.83,146.27,96.07,113.04,44.29,246.82,42.5,78.55,139.07,318.65,48.19,322.28,164.75,114.98,475.57,147.97,269.69,23.972,18.18,37.3,197.01,47.05,350.47,153.87,39.09,157.87,22.04,118.52,248.95,102.64,194.98,446.78,341.32,65.96,306.42,213.87,172.13,63.43,519.22,132.3475,157.67,28.58,57.41,99.0966666666667,407.17,93.12,105.96,214.46,144.08,148.24,135.95,108.34,59.39,157.6,414.89,,210.89,372.73
1363,11/25/2022,156.96,296.4,334.3,167.09,263.95,200.66,105.82,75.14,135.76,246.44,529.91,148.52,67.1,167.31,44.11,153.35,48.4,60.92,319.42,349.15,52.33,455.58,155.27,102.49,589.07,65.98,191.68,52.91,23.11,34.12,101.7,29.34,392.47,342.57,70.63,191.42,32.02,176.62,380.02,108.89,228.68,453.25,351.29,75.67,369.28,247.49,268.43,58.41,407.21,162.7,172.69,73.4,82.72,172.77,327.1,123.21,124.63,80.08,123.45,95.94,92.91,92.59,58.54,177.07,330.88,,213.79,271.9
1364,11/26/2018,69.25,158.4,231.96,90.07,144.65,138.8,36.01,20.08,56.5925,154.21,235.31,98.91,38.47,43.54,31.5,126.41,45.57,68.75,5.3,124.41,28.815,231.11,170.62,77.41,179.77,104.39,189.0,14.168,22.09,31.54,106.43,47.45,201.42,147.08,24.9,137.11,27.68,58.53,95.83,63.8,145.76,146.8,191.85,37.87,126.97,106.47,127.37,36.57,167.26,38.2625,81.94,18.81,48.26,56.7733333333333,122.83,68.41,84.82,80.86,55.73,65.47,70.95,36.62,37.18,96.38,189.11,,135.94,169.04
1365,11/26/2019,80.95,200.92,307.9,114.89,171.62,170.8,57.57,38.99,49.0675,252.48,316.27,123.39,60.05,69.53,37.65,162.54,45.31,63.73,21.51,212.3,35.91,262.02,145.31,116.22,368.98,137.54,307.42,20.874,25.0,29.14,180.52,58.9,265.88,162.2,39.22,151.79,25.64,105.73,162.13,90.71,199.71,269.56,289.38,47.685,162.78,152.03,166.36,46.72,278.86,54.25,116.63,21.92,56.51,73.4566666666667,274.1,86.12,75.48,106.2,84.63,104.11,99.12,63.67,40.74,119.13,292.45,,182.55,247.7
1366,11/26/2021,152.07,353.6,662.1,178,229.62,254.17,143.29,154.81,124.97,382.48,546.59,171.57,111.35,178.36,60.74,284.21,54.67,78.4,247.42,609,60.11,458.49,226.25,98.25,345.62,108.01,215.15,65.478,24.99,37.96,123.16,48.78,666.91,321.22,59.89,151.14,31.45,191.37,398.96,91.16,215.12,641.98,324.17,80.07,535.02,329.68,253.58,83.42,649.55,315.03,212.45,60.3,92.33,177.746666666667,437.84,122.45,105.94,187.79,175.74,148.11,152.48,146.35,83.41,188.26,501.43,,197.65,590.72
1367,11/27/2018,69.36,159.11,232.25,89.58,145.32,140.16,36,21.05,56.185,151.75,235.83,98.69,38.39,43.08,31.39,127.54,46.12,69.9,5.32,124.08,28.665,233.6,170.08,77.17,177.64,104.12,187.78,14.14,21.85,31.58,106.05,48.07,198.75,147.9,24.53,136.02,27.99,59.4,96.33,62.75,140.78,146.83,192.98,36.855,123.62,107.14,129.3,37.0,165.74,38.4325,80.89,18.33,47.44,55.53,121.49,69.16,84.9,81.97,55.57,64.83,70.67,36.27,36.92,96.28,187.79,,135.91,168.58
1368,11/27/2019,81.08,201.25,309.06,113.7,171.48,180.18,58.29,39.41,48.9,255.45,318.44,123.1,60.53,70.9,38.12,161.51,45.24,64.15,23.04,213.03,35.79,261.85,145.63,116.32,369.29,138.43,306.88,21.046,24.92,29.35,181.06,58.51,262.15,160.69,39.33,152.61,25.27,108.04,165.65,90.98,200.5,270.94,291.7,47.8,163.19,152.32,167.4,48.16,281.28,54.56,117.41,22.02,56.61,74.09,279.66,86.49,77.09,107.75,84.8,105.03,99.63,63.97,41.08,121.73,291.09,,184.37,255.21
1369,11/27/2020,114.09,250.12,477.03,137.75,175.25,272.81,82.66,87.19,68.14,330.41,394.95,147.4,99.39,116.58,44.47,247.63,42.7,78.41,140.56,325.95,48.58,322.75,164.55,115.53,473.52,148.28,267.6,24.758,18.11,37.09,197.03,47.45,354.24,152.55,39.39,157.8,22.21,119.07,254.13,102.28,194.47,456.54,339.07,66.505,328.14,215.23,173.46,64.23,527.48,132.6125,158.94,28.65,57.76,98.4366666666667,416.77,93.37,108.61,211.39,143.83,150.11,136.16,109.4,60.45,158.99,426.11,,211.0,377.0
1370,11/27/2023,125.01,332.43,619.27,183.77,229.16,202.26,150.81,122.65,218.67,297.23,950.24,187.62,67.33,271.55,45.18,224.79,47.93,70.77,97.8,255.41,60.95,460.28,167.58,126.53,1081.96,55.99,231.66,53.74,21.33,27.87,113.7,44.08,561.23,431.36,131.32,153.99,27.28,136.35,556.95,106.75,187.92,722.45,408.97,81.76,546.52,378.61,320.67,77.51,670.55,482.42,199.66,68.68,116.47,269.09,176.11,118.95,154.75,56.39,128.2,93.34,94.6,91.93,44.4,152.6,411.27,,254.14,231.5
1371,11/28/2018,71.48,162.21,249.21,90.72,148.61,143.16,37.11,21.34,58.85,160.49,235.22,102.44,39.75,44.77,32.73,140.64,47.29,70.76,5.57,126.34,29.535,235.32,176.54,79.4,186.23,107.95,192.94,14.704,22.5,32.25,111.06,48.86,208.92,153.72,25.3,140.75,29.44,61.5,98.73,63.22,143.6,153.84,202.28,37.945,128.99,111.12,132.07,38.71,177.87,40.0175,83.02,18.87,48.19,58.8466666666667,130.05,70.85,88.92,85.98,56.65,67.02,72.18,36.4,37.76,98.26,190.67,,141.38,178.11
1372,11/28/2022,152.3,290.6,328.97,164.01,258.33,195.35,103.47,73.19,133.7,241.75,522.21,146.5,64.91,164.95,42.62,153.69,48.08,60.1,312.21,350.16,51.19,452.35,151.41,101.76,587.68,65.53,187.31,52.08,23.03,33.11,99.77,28.73,385.64,345.03,69.09,188.8,31.91,173.59,374.93,108.11,225.86,443.23,344.59,74.34,355.49,241.76,265.98,55.75,401.93,158.27,164.1,69.96,81.39,171.39,325.23,120.47,122.58,79.93,119.54,94.21,91.24,90.22,57.46,173.0,326.73,,211.26,269.0
1373,11/28/2023,124.71,332.56,623.32,183.2,228.99,207.37,148.06,122.01,217.25,294.62,946.35,188.57,67.75,270.72,45.22,224.92,47.85,71.3,99.1,257.29,59.9,456.54,169.0,127.47,1073.31,56.91,235.12,52.79,21.33,27.76,115.5,44.23,565.07,428.69,130.68,155.14,27.49,136.32,547.14,106.34,189.1,710.39,409.01,81.82,543.44,382.7,318.46,76.12,665.24,478.21,200.03,69.1,116.24,277.83,178.26,119.58,154.45,58.47,126.59,93.51,94.78,91.24,44.66,152.9,407.15,,252.94,233.89
1374,11/29/2018,71.57,161.07,249.09,89.52,145.85,145.55,36.54,21.43,59.0775,159.4,235.78,101.77,40.02,44.12,32.46,139.72,47.34,70.3,5.42,126.7,29.63,233.55,173.53,78.44,190.44,105.85,191.68,14.78,22.58,31.86,110.75,47.7,209.19,153.15,25.13,139.13,28.59,61.52,96.69,62.08,143.13,152.75,196.66,37.21,129.39,110.19,132.58,37.91,179.1,39.34,82.91,18.5,47.9,58.6833333333333,131.37,69.92,87.53,84.26,58.11,65.29,71.23,35.37,37.4,97.43,191.07,,139.1,177.92
1375,11/29/2019,80.77,201.16,309.53,112.95,170.78,180.9,57.9,39.15,48.7825,254.69,316.21,123.71,60.36,70.25,37.96,162.89,45.31,64.11,21.87,211.85,35.52,259.65,145.71,116.24,367.75,138.15,306.92,21.022,24.9,29.04,181.1,58.05,258.89,160.46,38.84,151.94,25.06,107.03,163.86,90.84,201.09,266.83,292.23,47.27,160.68,151.38,167.3,47.51,283.04,54.185,115.58,21.47,56.14,75.74,276.81,86.12,76.6,108.01,83.55,104.21,98.3,62.59,40.53,120.21,290.17,,184.51,250.94
1376,11/29/2021,153.42,365.82,687.49,183.2,235.9,261.15,151.22,161.91,126.6,397.72,564.34,175.51,112.97,186.69,61.69,296.74,55.76,79.71,256.71,634.17,60.94,469.43,231.07,97.47,350.66,105.39,212.98,68.66,25.31,38.46,120.26,50.0,694.66,325.0,60.93,152.31,31.84,197.74,413.84,90.55,214.68,680.54,323.01,84.4,564.32,336.63,259.5,86.14,672.82,333.76,223.94,63.02,92.94,183.726666666667,447.43,123.73,110.32,187.24,183.74,150.84,154.92,154.45,86.53,194.38,521.28,,196.29,607.2
1377,11/29/2022,150.94,287.98,326.78,163.89,257.06,195.18,103.25,73.39,133.71,240.63,521.39,142.82,64.11,163.52,43.24,151.68,48.28,59.62,303.39,343.94,50.27,449.12,149.82,101.52,590.74,67.53,190.2,51.59,22.62,33.41,99.83,28.9,379.71,340.08,68.89,185.9,31.87,173.11,374.33,108.5,225.61,442.05,343.13,74.22,354.95,240.33,264.46,55.12,396.85,156.39,164.69,70.72,80.85,170.51,321.98,120.15,123.07,77.64,118.38,93.98,90.27,89.19,56.39,172.98,324.15,,209.06,266.82
1378,11/29/2023,127.59,333.34,617.39,182.71,229.16,213.85,149.36,123.85,219.3,298.86,940.83,190.64,69.13,275.21,45.31,230.35,48.05,70.12,100.96,261.98,59.64,454.39,170.05,129.36,1075.1,58.18,237.23,53.6,21.77,28.22,116.36,44.94,577.23,430.12,115.24,156.01,28.04,137.88,544.07,106.22,188.66,713.99,409.82,82.98,552.46,378.85,319.04,76.69,678.93,481.4,204.33,71.62,116.21,288.91,181.29,121.15,155.49,57.97,127.91,95.89,96.0,92.76,45.92,153.2,407.31,,254.23,236.62
1379,11/30/2018,72.35,164.52,250.89,91.92,147.42,144.5,37.28,21.3,59.62,162.02,237.41,105.87,40.12,45.04,32.62,142.76,47.87,71.23,5.4,130.25,29.63,234.49,171.97,79.13,198.63,107.95,193.4,14.768,22.11,32.22,111.81,49.31,214.53,153.19,24.97,139.7,28.71,61.82,98.56,63.0,142.95,156.96,201.07,37.5,132.07,110.89,131.25,38.56,185.27,40.8575,83.37,19.18,48.76,57.65,132.77,70.76,86.49,85.81,58.26,65.81,72.77,35.69,38.03,99.85,192.76,,141.71,179.8
1380,11/30/2020,116.9,249.09,478.47,139.08,173.88,280.23,82.48,92.66,67.675,338.06,401.58,146.88,96.42,116.3,44.8,245.8,43.02,78.13,136.57,322.33,49.45,333.76,162.81,115.18,472.78,148.41,265.21,24.646,18.23,37.42,195.19,48.35,352.02,152.0,38.22,160.86,21.77,120.04,251.97,100.7,191.99,452.66,336.51,67.195,319.96,214.07,171.53,64.09,534.55,134.015,158.42,28.75,57.72,97.9733333333333,417.08,93.15,107.85,214.12,147.17,156.68,141.17,110.34,59.87,161.25,427.6,,210.35,378.42
1381,11/30/2021,150.9,357.4,669.85,180.25,230.89,254.19,147.19,158.37,124.06,391.48,553.68,168.57,109.4,177.46,60.23,284.96,54.84,77.98,250,608.55,59.17,468.57,227.58,96.52,353.13,104.5,207.13,66.422,24.85,37.09,119.04,49.2,652.3,312.25,58.46,151.63,31.13,194.48,408.13,87.91,209.08,679.85,314.92,83.43,553.46,330.59,253.18,84.0,647.7,326.76,223.36,61.43,90.74,182.313333333333,437.48,119.2,109.58,184.89,180.56,146.23,151.66,152.87,85.87,192.37,518.98,,193.77,588.78
1382,11/30/2022,154.98,300.93,344.93,171.91,264.14,201.95,109.6,77.63,139.3,254.3,551.03,149.11,68.44,172.04,44.96,160.25,49.72,62.21,320.59,368.58,51.51,461.29,154.61,104.36,619.72,72.58,196.2,53.16,22.96,34.13,103.78,30.07,407.59,350.37,72.19,189.35,33.24,180.89,393.15,109.33,227.08,472.38,356.4,79.19,381.96,255.14,272.2,57.65,416.3,169.23,175.84,75.2,83.03,169.9,339.1,124.03,127.21,78.41,126.49,99.25,95.62,93.45,59.75,180.46,342.74,,217.0,270.28
1383,11/30/2023,127.8,333.14,611.01,183.38,229.92,218.43,149.78,121.16,219.71,293.36,925.73,193.82,68.9,273.27,45.85,251.9,48.38,70.38,101.02,258.19,59.97,453.46,171.19,130.61,1087.6,58.64,240.5,52.56,22.08,28.49,116.44,44.7,571.46,434.84,115.32,158.69,28.45,135.89,544.62,107.32,190.81,715.92,413.83,83.44,548.72,378.91,322.87,76.12,685.74,467.7,204.08,71.33,116.21,295.09,181.66,121.97,157.36,57.61,129.05,96.5,96.93,92.23,46.4,152.71,408.84,,256.68,236.98
1384,12/01/2020,115.36,252.27,479.15,140.73,174.67,279.11,84.27,92.63,68.25,340.85,404.57,148.45,95.04,115.65,45.44,241.35,43.54,78.66,128.85,328.82,48.52,342.23,163.94,115.79,477.35,150.38,267.26,24.528,18.23,37.38,195.98,49.56,356.82,153.95,38.77,161.34,21.89,121.84,256.66,101.64,191.84,467.65,338.88,68.485,319.8,216.21,170.5,67.08,539.59,133.9,159.08,29.27,58.74,98.2766666666667,415.71,93.58,108.53,216.54,151.26,159.78,144.0,115.12,60.73,163.49,432.12,,211.2,372.17
1385,12/01/2021,148.21,360.14,657.41,180.84,226.87,249.68,151.67,149.11,121.39,380.14,554.76,168.25,104.88,175.05,59.97,251.5,55.03,76.86,236.86,595.01,58.47,462.82,223.88,95.55,363.58,102.36,200.83,61.052,23.82,36.85,117.86,48.6,663.89,306.53,58.26,147.96,30.8,193.67,412.18,87.46,207.32,693.53,306.28,84.47,555.2,330.08,245.95,85.15,599.57,314.35,223.0,61.7,89.75,176.053333333333,422.09,117.8,108.84,179.32,175.63,146.1,150.17,152.35,84.01,191.76,501.87,,190.16,581.03
1386,12/01/2022,156.12,302.83,344.11,171.48,267.95,206.93,107.01,77.48,139.78,259.61,550.75,149.86,71.24,176.78,44.69,147,49.97,62.62,314,369.6,51.56,472.16,155.03,105.03,621.14,73.18,196.28,55.38,23.76,34.24,103.53,29.83,416.07,356.27,72.55,190.73,32.92,181.48,390.73,109.62,225.39,463.14,360.8,78.32,382.07,254.69,271.78,55.49,425.6,171.35,173.44,73.99,84.11,178.4,346.22,125.9,127.49,78.53,126.81,97.25,94.97,92.29,61.12,177.5,352.23,,217.0,268.82
1387,12/01/2023,128.79,338.06,612.47,183.07,232.94,224.93,151.59,121.39,216.64,295.48,930,195.4,70.27,270.35,46.75,260,48.47,70.82,106.52,258.89,60.82,455.17,172.6,130.61,1127.71,59.9,251.63,52.49,22.34,28.84,119.79,43.74,574.32,441.14,116.91,160.79,28.57,137.88,549.0,108.94,194.69,722.08,414.36,84.66,559.61,374.51,325.32,75.93,690.79,467.65,205.68,74.18,117.16,296.16,185.75,123.92,159.41,59.65,129.67,97.42,98.19,93.86,47.36,155.21,413.73,,256.45,241.22
1388,12/02/2019,80.35,199.59,302.75,111.26,168.59,175.63,56.7,38.73,48.2825,250.7,310.72,122.21,60.37,67.48,36.73,161,44.7,63.54,22.07,205.05,34.96,260.14,144.49,114.28,359.92,135.74,308.42,20.784,24.99,28.75,178.07,57.66,256.55,157.62,38.66,150.44,24.78,103.29,161.06,89.85,194.27,262.94,286.47,47.105,158.0,149.55,165.04,46.39,277.35,52.3125,114.76,21.36,55.43,74.9033333333333,269.04,84.7,75.92,106.21,82.45,102.97,98.36,62.54,40.4,118.79,289.28,,181.79,250.42
1389,12/02/2020,114.57,249.66,481.26,140.66,171.58,277.06,85.29,93.74,67.895,334.93,403.73,147.23,93.9,116.43,45.67,220.78,43.89,78.12,127.93,323.59,47.58,336.15,164.26,115.52,476.01,148.59,263.81,24.576,18.59,37.8,195.38,49.9,355.49,154.1,39.46,159.98,21.64,121.88,256.32,103.1,191.54,479.22,340.22,68.69,320.83,215.37,171.06,69.11,526.52,135.445,160.54,28.96,59.08,97.7433333333333,419.6,92.82,107.26,212.56,149.98,159.55,143.45,113.96,60.67,162.72,418.17,,210.18,367.21
1390,12/02/2021,150.99,365.3,671.88,180.63,232.43,257.66,146.49,150.68,123.28,395.09,552.45,173.5,108.16,184.66,61.68,261.2,56.15,79.43,235,619.84,59.66,470.44,227.47,99.86,380.55,105.73,207.87,62.622,24.09,37.53,121.81,49.5,672.12,318.51,59.35,152.15,31.21,198.48,402.53,89.58,211.15,661.52,320.2,84.24,554.46,329.49,252.52,82.88,623.37,321.26,222.73,62.54,89.99,178.433333333333,439.08,120.65,110.91,187.15,177.03,149.18,149.7,150.94,86.29,193.58,518.15,,198.29,596.96
1391,12/02/2022,155.67,300.13,341.53,168.63,269.9,201.11,106.71,74.98,135.04,256.74,540.8,148.99,69.72,172.43,44.77,144.56,49.7,62.39,336,369.84,51.43,471.15,153.94,105.46,621.32,74.06,193.6,53.61,23.8,34.0,103.08,29.41,407.92,351.99,71.77,191.6,32.86,180.53,389.56,110.49,230.0,457.67,360.06,77.31,383.21,255.02,272.7,54.68,412.87,168.76,171.06,73.04,83.35,172.69,339.87,125.98,126.47,74.66,125.66,97.19,93.96,92.67,61.04,177.66,342.22,,217.66,274.86
